10587,140,98,61
10603,140,98,54
10619,140,98,47
10635,140,98,41
10651,140,98,37
10667,140,98,34
10683,140,98,31
10699,140,98,29
10716,140,98,29
10732,140,98,28
10748,140,98,27
10764,140,98,26
10780,140,98,25
10796,140,98,24
10812,140,98,24
10828,140,98,23
10844,140,98,23
10860,140,98,23
10877,140,98,25
10893,140,98,31
10909,140,98,40
10925,140,98,48
10941,140,98,59
10957,140,98,68
10973,140,98,76
10989,140,98,77
11005,140,98,76
11021,137,98,71
11038,137,98,65
11054,137,98,58
11070,137,98,51
11086,137,98,44
11102,137,98,40
11118,137,98,35
11134,137,98,32
11150,137,98,29
11166,137,98,29
11182,137,98,27
11199,137,98,26
11215,137,98,24
11231,137,98,23
11247,137,98,23
11263,137,98,22
11279,137,98,22
11295,137,98,22
11311,137,98,21
11327,137,98,21
11343,137,98,21
11360,137,98,21
11376,137,98,23
11392,137,98,29
11408,137,98,35
11424,137,98,41
11440,137,98,47
11456,137,98,53
11472,137,98,55
11488,137,98,53
11505,137,98,50
11521,137,98,45
11537,137,98,40
11553,137,98,37
11569,137,98,34
11585,137,98,31
11601,137,98,29
11617,137,98,29
11633,137,98,27
11650,137,98,26
11666,137,98,24
11682,137,98,24
11698,137,98,23
11714,137,98,23
11730,137,98,23
11746,137,98,23
11762,137,98,23
11778,137,98,23
11794,137,98,23
11811,137,98,23
11827,137,98,23
11843,137,98,23
11859,137,98,23
11875,137,98,24
11891,137,98,25
11907,137,98,27
11923,137,98,31
11939,137,98,34
11955,137,98,37
11972,137,98,40
11988,137,98,40
12004,137,98,40
12020,137,98,40
12036,137,98,38
12052,137,98,37
12068,137,98,37
12084,137,98,36
12100,137,98,35
12116,137,98,34
12133,137,98,33
12149,137,98,33
12165,137,98,32
12181,137,98,32
12197,137,98,32
12213,137,98,32
12229,137,98,32
12245,137,98,32
12261,137,98,32
12277,137,98,32
12294,137,98,32
12310,137,98,33
12326,137,98,33
12342,137,98,34
12358,137,98,35
12374,137,98,37
12390,137,98,42
12406,137,98,48
12422,137,98,54
12438,137,98,59
12454,137,98,63
12470,137,98,65
12487,137,98,62
12503,137,98,62
12519,137,98,59
12535,137,98,54
12551,137,98,50
12567,137,98,47
12583,137,98,44
12599,137,98,42
12615,137,98,40
12631,137,98,39
12647,137,98,38
12664,137,98,37
12680,137,98,37
12696,137,98,36
12712,137,98,35
12728,137,98,35
12744,137,98,34
12760,137,98,34
12776,137,98,33
12792,137,98,33
12809,137,98,32
12825,137,98,32
12841,137,98,34
12857,137,98,39
12873,137,98,45
12889,137,98,53
12905,137,98,60
12921,137,98,66
12937,137,98,70
12953,137,98,70
12970,135,98,70
12986,135,98,66
13002,135,98,61
13018,135,98,56
13034,135,98,51
13050,135,98,46
13066,135,98,42
13082,135,98,40
13098,135,98,37
13114,135,98,35
13131,135,98,33
13147,135,98,32
13163,135,98,31
13179,135,98,30
13195,135,98,29
13211,135,98,29
13227,135,98,28
13243,135,98,28
13259,135,98,28
13275,135,98,28
13292,135,98,28
13308,135,98,29
13324,135,98,31
13340,135,98,36
13356,135,98,42
13372,135,98,48
13388,135,98,53
13404,135,98,53
13420,135,98,57
13436,135,98,59
13453,135,98,57
13469,135,98,53
13485,135,98,48
13501,135,98,44
13517,135,98,41
13533,135,98,39
13549,135,98,37
13565,135,98,35
13581,135,98,33
13598,135,98,32
13614,135,98,31
13630,135,98,31
13646,135,98,30
13662,135,98,29
13678,135,98,29
13694,135,98,28
13710,135,98,28
13726,135,98,28
13742,135,98,28
13759,135,98,27
13775,135,98,27
13791,135,98,28
13807,135,98,28
13823,135,98,30
13839,135,98,33
13855,135,98,33
13871,135,98,36
13887,135,98,39
13903,135,98,41
13920,135,98,43
13936,135,98,43
13952,135,98,42
13968,135,98,41
13984,135,98,40
14000,135,98,39
14016,135,98,38
14032,135,98,37
14048,135,98,36
14065,135,98,35
14081,135,98,34
14097,135,98,34
14113,135,98,33
14129,135,98,33
14145,135,98,33
14161,135,98,32
14177,135,98,32
14193,135,98,32
14209,135,98,32
14226,135,98,32
14242,135,98,33
14258,135,98,33
14274,135,98,35
14290,135,98,38
14306,135,98,38
14322,135,98,42
14338,135,98,48
14354,135,98,54
14370,135,98,58
14387,135,98,62
14403,135,98,63
14419,135,98,61
14435,135,98,58
14451,135,98,55
14467,135,98,52
14483,135,98,49
14499,135,98,46
14515,135,98,44
14531,135,98,42
14547,135,98,41
14563,135,98,40
14579,135,98,40
14596,135,98,40
14612,135,98,39
14628,135,98,39
14644,135,98,38
14660,135,98,38
14676,135,98,37
14692,135,98,37
14708,135,98,36
14724,135,98,37
14740,135,98,37
14756,135,98,41
14773,135,98,49
14789,135,98,58
14805,135,98,67
14821,135,98,76
14837,135,98,83
14853,135,98,85
14869,135,98,84
14885,135,98,80
14901,135,98,74
14918,135,98,67
14934,135,98,60
14950,135,98,54
14966,135,98,48
14982,135,98,43
14998,135,98,40
15014,135,98,37
15030,135,98,35
15046,135,98,33
15062,135,98,31
15079,135,98,30
15095,135,98,29
15111,135,98,29
15127,135,98,28
15143,135,98,28
15159,135,98,27
15175,135,98,28
15191,135,98,28
15207,135,98,31
15223,135,98,38
15239,135,98,46
15256,135,98,56
15272,135,98,66
15288,135,98,76
15304,135,98,81
15320,135,98,82
15336,133,98,79
15352,133,98,74
15368,133,98,67
15384,133,98,60
15400,133,98,53
15416,133,98,46
15432,133,98,40
15449,133,98,36
15465,133,98,33
15481,133,98,30
15497,133,98,28
15513,133,98,26
15529,133,98,25
15545,133,98,24
15561,133,98,23
15577,133,98,22
15593,133,98,22
15609,133,98,21
15625,133,98,21
15642,133,98,21
15658,133,98,21
15674,133,98,22
15690,133,98,26
15706,133,98,32
15722,133,98,40
15738,133,98,47
15754,133,98,54
15770,133,98,60
15787,133,98,61
15803,133,98,59
15819,133,98,55
15835,133,98,50
15851,133,98,45
15867,133,98,40
15883,133,98,37
15899,133,98,34
15915,133,98,31
15932,133,98,30
15948,133,98,28
15964,133,98,27
15980,133,98,27
15996,133,98,26
16012,133,98,26
16028,133,98,26
16044,133,98,26
16060,133,98,25
16077,133,98,25
16093,133,98,25
16109,133,98,25
16125,133,98,25
16141,133,98,25
16157,133,98,26
16173,133,98,30
16189,133,98,38
16205,133,98,44
16222,133,98,52
16238,133,98,60
16254,133,98,65
16270,133,98,67
16286,131,98,64
16302,131,98,61
16318,131,98,56
16334,131,98,51
16350,131,98,46
16366,131,98,42
16382,131,98,39
16399,131,98,36
16415,131,98,34
16431,131,98,32
16447,131,98,31
16463,131,98,31
16479,131,98,30
16495,131,98,30
16511,131,98,29
16527,131,98,29
16544,131,98,29
16560,131,98,29
16576,131,98,29
16592,131,98,29
16608,131,98,29
16624,131,98,31
16640,131,98,37
16656,131,98,45
16672,131,98,56
16689,131,98,67
16705,131,98,79
16721,131,98,88
16737,131,98,93
16753,131,98,94
16769,131,98,91
16785,131,98,87
16801,131,98,81
16817,131,98,74
16834,131,98,66
16850,131,98,59
16866,131,98,52
16882,131,98,46
16898,131,98,41
16914,131,98,38
16930,131,98,35
16946,131,98,33
16962,131,98,31
16978,131,98,31
16995,131,98,29
17011,131,98,27
17027,131,98,26
17043,131,98,25
17059,131,98,24
17075,131,98,23
17091,131,98,24
17107,131,98,30
17123,131,98,39
17139,131,98,50
17155,131,98,62
17172,131,98,74
17188,131,98,85
17204,131,98,90
17220,131,98,91
17236,131,98,89
17252,130,98,84
17268,130,98,78
17284,130,98,71
17300,130,98,63
17317,130,98,54
17333,130,98,47
17349,130,98,40
17365,130,98,35
17381,130,98,31
17397,130,98,27
17413,130,98,25
17429,130,98,25
17445,130,98,22
17461,130,98,21
17478,130,98,20
17494,130,98,19
17510,130,98,18
17526,130,98,17
17542,130,98,17
17558,130,98,16
17574,130,98,17
17590,130,98,19
17606,130,98,26
17622,130,98,35
17639,130,98,46
17655,130,98,58
17671,130,98,69
17687,130,98,77
17703,130,98,80
17719,130,98,80
17735,130,98,76
17751,128,98,70
17767,128,98,62
17784,128,98,55
17800,128,98,47
17816,128,98,40
17832,128,98,35
17848,128,98,30
17864,128,98,27
17880,128,98,27
17896,128,98,24
17912,128,98,22
17929,128,98,20
17945,128,98,19
17961,128,98,18
17977,128,98,18
17993,128,98,17
18009,128,98,17
18025,128,98,16
18041,128,98,16
18057,128,98,16
18073,128,98,16
18090,128,98,16
18106,128,98,17
18122,128,98,21
18138,128,98,28
18154,128,98,36
18170,128,98,44
18186,128,98,51
18202,128,98,57
18218,128,98,59
18235,128,98,57
18251,128,98,52
18267,128,98,47
18283,128,98,42
18299,128,98,39
18315,128,98,35
18331,128,98,35
18347,128,98,32
18363,128,98,30
18379,128,98,28
18396,128,98,27
18412,128,98,26
18428,128,98,25
18444,128,98,24
18460,128,98,24
18476,128,98,24
18492,128,98,23
18508,128,98,23
18524,128,98,23
18540,128,98,23
18556,128,98,23
18573,128,98,23
18589,128,98,24
18605,128,98,24
18621,128,98,26
18637,128,98,33
18653,128,98,40
18669,128,98,49
18685,128,98,58
18701,128,98,66
18717,128,98,72
18733,128,98,72
18749,128,98,70
18766,128,98,65
18782,128,98,65
18798,128,98,60
18814,128,98,54
18830,128,98,49
18846,128,98,44
18862,128,98,40
18878,128,98,38
18894,128,98,36
18911,128,98,34
18927,128,98,32
18943,128,98,31
18959,128,98,30
18975,128,98,30
18991,128,98,29
19007,128,98,29
19023,128,98,28
19039,128,98,28
19055,128,98,28
19072,128,98,28
19088,128,98,28
19104,128,98,28
19120,128,98,33
19136,128,98,40
19152,128,98,50
19168,128,98,61
19184,128,98,72
19200,128,98,82
19217,128,98,88
19233,128,98,88
19249,128,98,89
19265,128,98,87
19281,128,98,82
19297,128,98,75
19313,128,98,67
19329,128,98,60
19345,128,98,52
19361,128,98,45
19377,128,98,40
19393,128,98,36
19410,128,98,33
19426,128,98,30
19442,128,98,28
19458,128,98,26
19474,128,98,25
19490,128,98,24
19506,128,98,23
19522,128,98,22
19538,128,98,21
19554,128,98,21
19571,128,98,20
19587,128,98,20
19603,128,98,21
19619,128,98,27
19635,128,98,35
19651,128,98,45
19667,128,98,45
19683,128,98,56
19699,128,98,67
19716,128,98,77
19732,128,98,82
19748,128,98,82
19764,127,98,79
19780,127,98,73
19796,127,98,66
19812,127,98,59
19828,127,98,51
19844,127,98,44
19861,127,98,39
19877,127,98,34
19893,127,98,30
19909,127,98,27
19925,127,98,25
19941,127,98,24
19957,127,98,23
19973,127,98,22
19989,127,98,22
20005,127,98,21
20021,127,98,21
20038,127,98,21
20054,127,98,20
20070,127,98,20
20086,127,98,20
20102,127,98,20
20118,127,98,20
20134,127,98,20
20150,127,98,22
20166,127,98,29
20182,127,98,37
20199,127,98,45
20215,127,98,54
20231,127,98,63
20247,127,98,68
20263,127,98,67
20279,127,98,64
20295,127,98,59
20311,127,98,53
20327,127,98,46
20344,127,98,41
20360,127,98,37
20376,127,98,33
20392,127,98,30
20408,127,98,27
20424,127,98,26
20440,127,98,24
20456,127,98,23
20472,127,98,23
20489,127,98,22
20505,127,98,22
20521,127,98,21
20537,127,98,21
20553,127,98,21
20569,127,98,21
20585,127,98,21
20601,127,98,21
20617,127,98,21
20634,127,98,22
20650,127,98,22
20666,127,98,23
20682,127,98,25
20698,127,98,31
20714,127,98,37
20730,127,98,42
20746,127,98,48
20762,127,98,52
20779,127,98,54
20795,127,98,52
20811,127,98,49
20827,127,98,45
20843,127,98,41
20859,127,98,39
20875,127,98,37
20891,127,98,35
20907,127,98,34
20923,127,98,33
20939,127,98,32
20956,127,98,31
20972,127,98,31
20988,127,98,30
21004,127,98,30
21020,127,98,30
21036,127,98,29
21052,127,98,29
21068,127,98,29
21084,127,98,29
21100,127,98,28
21117,127,98,28
21133,127,98,28
21149,127,98,29
21165,127,98,30
21181,127,98,33
21197,127,98,39
21213,127,98,46
21229,127,98,55
21245,127,98,63
21261,127,98,69
21278,127,98,73
21294,127,98,72
21310,127,98,69
21326,127,98,64
21342,127,98,59
21358,127,98,54
21374,127,98,49
21390,127,98,45
21406,127,98,42
21422,127,98,40
21439,127,98,38
21455,127,98,36
21471,127,98,36
21487,127,98,35
21503,127,98,34
21519,127,98,33
21535,127,98,33
21551,127,98,32
21567,127,98,32
21584,127,98,31
21600,127,98,31
21616,127,98,31
21632,127,98,31
21648,127,98,31
21664,127,98,33
21680,127,98,39
21696,127,98,47
21712,127,98,57
21728,127,98,67
21745,127,98,77
21761,127,98,85
21777,127,98,87
21793,127,98,86
21809,127,98,82
21825,127,98,75
21841,127,98,68
21857,127,98,60
21873,127,98,52
21890,127,98,46
21906,127,98,40
21922,127,98,40
21938,127,98,36
21954,127,98,33
21970,127,98,30
21986,127,98,28
22002,127,98,26
22018,127,98,25
22034,127,98,24
22051,127,98,23
22067,127,98,22
22083,127,98,22
22099,127,98,21
22115,127,98,21
22131,127,98,21
22147,127,98,22
22163,127,98,26
22179,127,98,34
22196,127,98,42
22212,127,98,52
22228,127,98,62
22244,127,98,71
22260,127,98,75
22276,127,98,75
22292,127,98,72
22308,126,98,67
22324,126,98,61
22341,126,98,54
22357,126,98,47
22373,126,98,41
22389,126,98,41
22405,126,98,37
22421,126,98,33
22437,126,98,30
22453,126,98,28
22469,126,98,26
22485,126,98,24
22502,126,98,23
22518,126,98,22
22534,126,98,22
22550,126,98,21
22566,126,98,21
22582,126,98,21
22598,126,98,20
22614,126,98,20
22630,126,98,20
22647,126,98,21
22663,126,98,23
22679,126,98,29
22695,126,98,36
22711,126,98,43
22727,126,98,50
22743,126,98,57
22759,126,98,61
22775,126,98,60
22791,126,98,56
22808,126,98,52
22824,126,98,47
22840,126,98,47
22856,126,98,42
22872,126,98,38
22888,126,98,35
22904,126,98,32
22920,126,98,30
22936,126,98,28
22953,126,98,27
22969,126,98,26
22985,126,98,25
23001,126,98,24
23017,126,98,24
23033,126,98,24
23049,126,98,24
23065,126,98,24
23081,126,98,23
23097,126,98,23
23114,126,98,23
23130,126,98,23
23146,126,98,24
23162,126,98,25
23178,126,98,29
23194,126,98,35
23210,126,98,41
23226,126,98,47
23242,126,98,52
23259,126,98,56
23275,126,98,56
23291,126,98,56
23307,125,98,53
23323,125,98,49
23339,125,98,46
23355,125,98,42
23371,125,98,40
23387,125,98,38
23404,125,98,36
23420,125,98,35
23436,125,98,34
23452,125,98,33
23468,125,98,32
23484,125,98,32
23500,125,98,32
23516,125,98,32
23532,125,98,31
23548,125,98,31
23565,125,98,31
23581,125,98,31
23597,125,98,31
23613,125,98,31
23629,125,98,32
23645,125,98,34
23661,125,98,40
23677,125,98,47
23693,125,98,56
23709,125,98,65
23726,125,98,73
23742,125,98,73
23758,125,98,79
23774,125,98,81
23790,125,98,79
23806,125,98,75
23822,125,98,70
23838,125,98,64
23854,125,98,58
23871,125,98,53
23887,125,98,49
23903,125,98,45
23919,125,98,42
23935,125,98,40
23951,125,98,38
23967,125,98,37
23983,125,98,36
23999,125,98,35
24016,125,98,34
24032,125,98,33
24048,125,98,32
24064,125,98,31
24080,125,98,31
24096,125,98,30
24112,125,98,31
24128,125,98,36
24144,125,98,43
24160,125,98,54
24177,125,98,65
24193,125,98,65
24209,125,98,77
24225,125,98,88
24241,125,98,95
24257,125,98,97
24273,125,98,95
24289,125,98,91
24305,125,98,85
24321,125,98,78
24337,125,98,70
24354,125,98,61
24370,125,98,53
24386,125,98,46
24402,125,98,40
24418,125,98,35
24434,125,98,31
24450,125,98,28
24466,125,98,26
24482,125,98,24
24498,125,98,22
24514,125,98,21
24530,125,98,20
24547,125,98,19
24563,125,98,19
24579,125,98,18
24595,125,98,19
24611,125,98,23
24627,125,98,23
24643,125,98,32
24659,125,98,42
24675,125,98,54
24692,125,98,66
24708,125,98,78
24724,125,98,85
24740,125,98,88
24756,125,98,87
24772,124,98,84
24788,124,98,79
24804,124,98,72
24820,124,98,65
24836,124,98,57
24853,124,98,49
24869,124,98,42
24885,124,98,37
24901,124,98,32
24917,124,98,28
24933,124,98,26
24949,124,98,23
24965,124,98,22
24981,124,98,21
24998,124,98,20
25014,124,98,19
25030,124,98,18
25046,124,98,18
25062,124,98,17
25078,124,98,17
25094,124,98,17
25110,124,98,18
25126,124,98,25
25142,124,98,34
